months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,payment_Credit Card,payment_Mailed Check,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E
0.0,0,0.0705882352941176,0,0,0,1,1,0.0,1,0.5711442786069653,1.0,0,1,0,0,1,0,0,0,0,0,0
0.25,1,0.5529411764705883,0,1,1,0,1,0.5,0,0.5238805970149254,0.75,0,1,0,1,0,0,0,0,1,0,0
0.25,0,0.3529411764705882,0,1,0,0,1,0.0,0,0.3144278606965174,0.5,0,1,0,1,0,0,0,0,1,0,0
0.25,0,0.0,0,0,0,0,0,1.0,0,0.0184079601990049,0.5,0,1,0,0,0,1,0,0,1,0,0
0.75,1,0.1529411764705882,1,1,1,1,1,0.0,1,0.843781094527363,0.75,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.2235294117647058,0,0,0,0,1,0.0,1,0.6333333333333334,0.5,0,1,0,0,1,0,0,0,0,0,0
1.0,1,0.3058823529411765,1,0,0,0,1,0.5,1,0.4771144278606966,0.5,0,0,0,1,0,0,1,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0149253731343283,0.5,0,0,0,0,0,1,0,0,0,0,0
0.75,1,0.0,0,0,0,0,0,1.0,0,0.0666666666666666,1.0,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.0235294117647058,0,0,0,0,1,0.0,1,0.7064676616915423,1.0,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.0099502487562188,0.5,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.3058823529411765,1,1,1,1,1,0.5,1,0.8587064676616915,0.5,0,0,0,0,1,0,1,0,0,0,0
0.75,0,0.2705882352941176,1,1,1,1,1,0.5,1,0.6860696517412935,0.5,0,1,0,1,0,0,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,0.5,1,0.0741293532338308,0.75,0,1,0,0,0,1,1,0,0,0,0
0.0,1,0.1176470588235294,0,0,0,0,0,0.0,0,0.6761194029850747,1.0,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0.5647058823529412,0,0,0,1,1,0.0,1,0.117910447761194,0.75,0,1,0,1,0,0,0,0,1,0,0
1.0,1,0.2352941176470588,1,1,1,0,1,1.0,1,0.8069651741293532,0.75,0,0,0,0,1,0,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,1,0.0094527363184079,0.75,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0184079601990049,0.5,0,0,0,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0208955223880596,1.0,0,1,0,0,0,1,0,0,0,0,0
0.75,1,0.0,0,0,0,0,0,1.0,1,0.0736318407960198,1.0,0,1,0,0,0,1,0,1,0,0,0
0.5,0,0.3176470588235294,0,0,0,1,1,0.5,1,0.7577114427860697,1.0,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0.1764705882352941,1,1,0,0,1,0.5,0,0.3766169154228855,0.5,0,1,0,0,0,0,0,0,0,0,0
0.25,0,0.3529411764705882,1,1,0,1,1,1.0,0,0.4975124378109452,0.5,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.0646766169154228,1.0,0,0,0,0,0,1,1,0,0,0,0
0.0,1,0.0352941176470588,0,0,0,0,1,0.0,1,0.5771144278606964,1.0,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0470588235294117,0,1,0,0,1,0.0,0,0.5582089552238805,0.75,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0.3176470588235294,0,1,0,1,0,0.0,0,0.3572139303482586,0.75,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0119402985074626,1.0,0,0,0,0,0,1,0,0,0,0,0
0.25,0,0.611764705882353,1,1,0,0,1,0.0,1,0.1661691542288557,0.5,0,1,0,0,0,0,0,0,0,0,0
0.0,1,0.2,1,0,0,0,1,0.0,1,0.3522388059701492,0.75,0,0,0,0,0,0,0,0,0,0,1
1.0,1,0.5647058823529412,1,0,1,0,1,0.5,0,0.8532338308457711,0.5,0,0,0,0,1,0,0,1,0,0,0
0.75,0,0.2823529411764706,1,1,0,1,1,1.0,1,0.5184079601990049,0.5,0,1,0,0,0,0,0,1,0,0,0
0.0,0,0.3411764705882353,1,0,1,0,1,0.5,0,0.4636815920398009,0.75,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0139303482587064,0.5,0,1,0,0,0,1,0,0,0,0,1
0.0,0,0.0470588235294117,0,0,0,0,1,0.0,0,0.2751243781094527,0.5,0,0,0,1,0,0,0,0,0,0,0
0.75,0,0.0,0,0,0,0,0,1.0,0,0.017412935323383,0.5,0,1,0,0,0,1,0,1,0,0,0
0.0,0,0.2235294117647058,0,0,0,0,1,0.0,0,0.2641791044776119,1.0,0,0,0,1,0,0,0,0,0,0,1
0.25,0,0.0,0,0,0,0,0,0.5,0,0.0208955223880596,0.5,0,1,0,0,0,1,0,0,0,0,0
0.25,0,0.2235294117647058,1,0,0,1,1,0.0,0,0.2741293532338308,0.75,0,1,0,1,0,0,0,0,0,0,0
0.75,1,0.2352941176470588,0,1,1,1,1,0.5,1,0.9024875621890548,0.75,0,0,0,0,1,0,0,1,0,0,0
1.0,0,0.3294117647058823,1,1,1,1,0,1.0,0,0.4587064676616914,0.5,0,1,0,1,0,0,1,0,0,0,0
1.0,1,0.3058823529411765,1,1,1,1,1,1.0,1,0.7218905472636815,0.75,0,1,0,1,0,0,1,0,0,0,0
0.0,1,0.0,0,0,0,0,0,0.5,0,0.0666666666666666,1.0,0,1,0,0,0,1,0,0,0,1,0
1.0,1,0.0470588235294117,1,1,0,0,1,1.0,1,0.6611940298507463,0.5,0,0,0,0,1,0,1,0,0,0,0
0.75,0,0.8352941176470589,1,0,1,1,1,0.5,1,0.5228855721393034,0.75,0,1,0,1,0,0,0,1,0,0,0
0.0,1,0.2823529411764706,0,1,0,0,0,0.0,0,0.3587064676616914,1.0,0,0,0,1,0,0,0,0,0,0,1
0.25,1,0.6,1,1,1,1,1,1.0,1,0.7248756218905472,0.75,0,1,0,0,0,0,0,0,0,1,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.0169154228855721,0.5,0,1,0,0,0,1,0,1,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.081592039800995,0.75,0,1,0,0,0,1,1,0,0,0,0
1.0,0,0.2588235294117647,1,1,1,1,1,1.0,1,0.5656716417910447,0.5,0,0,0,0,0,0,1,0,0,0,0
1.0,1,0.2823529411764706,0,1,1,1,0,1.0,1,0.9144278606965174,0.75,0,0,0,0,1,0,1,0,0,0,0
0.75,1,0.9647058823529412,0,1,1,1,1,0.5,1,0.9278606965174128,0.75,0,0,0,0,1,0,0,1,0,0,0
1.0,1,0.2235294117647058,0,1,1,0,1,0.5,1,0.8781094527363184,1.0,0,0,0,0,1,0,1,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.5,1,0.0164179104477611,0.75,0,0,0,0,0,1,0,0,0,0,0
1.0,1,0.6705882352941176,1,1,0,1,1,1.0,1,0.9238805970149252,0.75,0,1,0,0,1,0,0,1,0,0,0
0.0,0,0.2,0,0,0,1,1,0.0,0,0.5218905472636816,0.5,0,1,0,0,0,0,0,0,0,0,1
0.5,1,0.3529411764705882,1,1,1,0,0,0.0,0,0.7258706467661692,0.5,0,0,0,0,1,0,0,0,0,0,0
0.5,0,0.3529411764705882,1,1,1,1,1,1.0,0,0.471144278606965,0.75,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0.8117647058823529,1,1,0,1,1,0.0,0,0.4099502487562189,0.5,0,0,0,1,0,0,0,0,0,1,0
1.0,1,0.2588235294117647,1,1,0,1,1,1.0,1,0.9124378109452737,0.75,0,1,0,0,1,0,1,0,0,0,0
1.0,0,0.9647058823529412,1,1,1,0,1,1.0,0,0.2014925373134328,0.75,0,1,0,1,0,0,1,0,0,0,0
0.0,1,0.0,0,0,0,0,0,0.0,1,0.0621890547263681,0.5,0,1,0,0,0,1,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.5,1,0.0144278606965173,1.0,0,1,0,0,0,1,0,0,0,0,1
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0233830845771144,0.5,0,1,0,0,0,1,0,0,0,0,1
0.25,0,0.2941176470588235,1,0,1,1,1,0.5,0,0.3955223880597015,0.5,0,1,0,1,0,0,0,0,0,0,0
0.0,1,0.3294117647058823,1,1,1,0,1,0.0,1,0.4701492537313433,0.5,0,0,0,1,0,0,0,0,0,0,1
1.0,1,0.0,0,0,0,0,0,1.0,0,0.071641791044776,0.75,0,0,0,0,0,1,0,1,0,0,0
1.0,1,0.1411764705882353,0,1,1,0,0,0.5,1,0.8577114427860696,1.0,0,1,0,0,1,0,1,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.0288557213930348,0.75,0,0,0,0,0,1,0,0,0,1,0
0.0,1,0.5647058823529412,0,0,0,0,1,0.0,0,0.7756218905472637,1.0,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.3058823529411765,0,0,0,0,1,0.0,1,0.2601990049751243,0.75,0,1,0,1,0,0,0,0,0,0,1
1.0,1,0.2705882352941176,0,0,1,1,1,1.0,0,0.7572139303482587,0.75,0,0,0,0,1,0,0,1,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0203980099502487,0.75,0,1,0,0,0,1,0,0,0,0,1
0.5,1,0.8941176470588235,1,0,1,0,1,0.5,0,0.8706467661691543,0.75,0,0,0,0,1,0,0,1,0,0,0
0.0,1,0.0705882352941176,1,0,0,0,0,0.0,1,0.6258706467661692,0.75,0,0,0,0,1,0,0,0,0,0,1
0.5,0,0.1764705882352941,0,1,0,1,1,0.5,1,0.7094527363184079,0.5,0,0,0,0,1,0,0,1,0,0,0
0.25,0,0.4941176470588235,0,1,1,0,1,0.0,1,0.36318407960199,0.75,0,1,0,0,0,0,0,0,0,0,0
0.5,0,0.6941176470588235,0,1,0,1,1,0.5,1,0.3532338308457711,0.5,0,1,0,0,0,0,0,0,0,0,0
1.0,0,0.2,0,1,1,1,1,0.5,0,0.8706467661691543,0.5,0,1,0,0,1,0,0,0,0,0,0
0.75,0,0.3058823529411765,0,1,0,1,0,0.5,1,0.4572139303482587,0.5,0,0,0,0,0,0,0,1,0,0,0
0.25,0,0.0235294117647058,0,0,0,1,1,0.5,1,0.691044776119403,0.5,0,1,0,0,1,0,0,0,0,1,0
0.75,1,0.0941176470588235,0,0,1,0,1,0.0,1,0.7069651741293532,0.5,0,1,0,0,1,0,0,1,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,1,0.0189054726368158,0.5,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,1.0,1,0.017910447761194,0.75,0,0,0,0,0,1,0,0,0,1,0
1.0,0,0.8352941176470589,1,1,1,1,1,1.0,0,0.4870646766169154,0.5,0,1,0,0,0,0,0,0,0,0,0
0.0,1,0.0941176470588235,0,0,0,0,1,0.0,0,0.7592039800995024,1.0,0,0,0,0,1,0,0,0,0,1,0
1.0,1,0.8823529411764706,1,1,1,1,1,1.0,0,0.9601990049751244,0.5,0,1,0,0,1,0,0,0,0,0,0
0.5,1,0.6941176470588235,0,0,0,0,1,0.0,1,0.5751243781094527,1.0,0,0,0,0,1,0,0,0,0,0,0
0.5,1,1.0,1,0,0,0,1,0.0,1,0.7203980099502488,0.75,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0.1058823529411764,1,0,0,1,0,0.5,0,0.5019900497512438,0.5,0,0,0,1,0,0,0,1,0,0,0
1.0,1,0.1764705882352941,0,1,0,0,1,0.5,1,0.7029850746268657,1.0,0,0,0,0,1,0,0,0,0,0,0
0.5,0,0.8941176470588235,1,0,1,1,1,0.5,1,0.4029850746268656,0.75,0,1,0,1,0,0,0,0,0,0,0
1.0,1,0.6235294117647059,1,0,1,1,1,1.0,0,0.6830845771144279,0.5,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.2941176470588235,0,1,0,0,0,0.0,1,0.4119402985074626,0.5,0,1,0,1,0,0,0,0,0,1,0
0.0,0,0.2,0,0,0,0,1,0.0,0,0.4791044776119403,1.0,0,1,0,1,0,0,0,0,0,1,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.0189054726368158,0.75,0,0,0,0,0,1,0,0,0,0,0
0.75,0,0.1764705882352941,1,0,1,1,1,0.5,0,0.3845771144278607,0.75,0,1,0,1,0,0,0,1,0,0,0
0.75,1,0.1294117647058823,1,0,1,1,1,0.0,1,0.908955223880597,0.5,0,1,0,0,1,0,0,1,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.0686567164179104,0.5,0,1,0,0,0,1,0,0,0,0,0
0.5,1,0.2117647058823529,0,0,1,1,0,0.5,1,0.6059701492537314,1.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0.3176470588235294,1,1,0,1,1,1.0,0,0.4825870646766169,0.5,0,1,0,0,0,0,0,0,0,0,0
0.25,0,0.3058823529411765,0,0,0,1,1,0.0,0,0.3039800995024875,0.5,0,1,0,0,0,0,0,0,0,1,0
1.0,0,0.3176470588235294,0,1,1,1,1,1.0,1,0.6213930348258706,1.0,0,1,0,0,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0228855721393034,0.75,0,1,0,0,0,1,0,0,0,0,1
1.0,1,0.0823529411764705,1,1,1,1,1,0.5,1,0.9636815920398007,0.75,0,1,0,0,1,0,0,1,0,0,0
1.0,0,0.2235294117647058,1,1,0,1,1,1.0,0,0.4124378109452736,0.75,0,0,0,0,0,0,1,0,0,0,0
1.0,1,0.1764705882352941,0,1,1,0,0,0.5,0,0.6786069651741293,1.0,0,1,0,0,1,0,1,0,0,0,0
0.75,0,0.2117647058823529,0,0,1,1,1,0.5,0,0.1537313432835821,0.5,0,1,0,1,0,0,0,1,0,0,0
0.5,1,0.5647058823529412,1,0,0,0,1,0.5,0,0.6154228855721392,0.75,0,0,0,0,1,0,0,0,0,0,0
0.75,1,0.2,1,1,1,1,1,1.0,1,0.8537313432835821,0.5,0,0,0,0,1,0,0,1,0,0,0
0.75,0,0.2823529411764706,1,0,1,1,1,0.5,1,0.227363184079602,0.75,0,1,0,1,0,0,0,0,0,0,0
0.75,0,0.0,0,0,0,0,0,1.0,1,0.0208955223880596,0.5,0,0,0,0,0,1,0,0,0,0,0
0.0,0,0.2588235294117647,0,1,0,1,1,0.0,1,0.4701492537313433,1.0,0,0,0,1,0,0,0,0,0,1,0
0.5,0,0.2941176470588235,1,1,1,0,1,0.0,1,0.2208955223880597,0.5,0,0,0,1,0,0,0,0,0,0,0
0.5,0,0.3176470588235294,1,0,1,1,1,1.0,1,0.6024875621890546,0.75,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.6941176470588235,0,0,0,0,1,0.0,1,0.7149253731343282,0.5,0,0,0,0,1,0,0,0,0,0,0
1.0,0,0.2588235294117647,1,0,1,1,1,1.0,1,0.6388059701492538,0.5,0,1,0,1,0,0,1,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.0199004975124378,0.5,0,1,0,0,0,1,0,0,0,0,0
0.5,1,0.2,1,1,0,1,1,0.0,0,0.4776119402985074,0.5,0,0,0,1,0,0,0,0,0,0,0
0.75,0,0.1647058823529411,0,0,0,0,1,0.0,0,0.7109452736318408,0.75,0,1,0,0,1,0,0,0,0,0,0
1.0,0,0.5411764705882353,1,1,1,1,1,1.0,0,0.4606965174129352,0.5,0,0,0,0,0,0,1,0,0,0,0
0.75,1,0.6941176470588235,0,1,1,0,1,0.5,1,0.7502487562189055,0.5,0,0,0,0,1,0,0,0,0,0,0
0.5,0,0.6941176470588235,1,1,1,1,1,1.0,0,0.5507462686567164,0.75,0,1,0,1,0,0,0,0,0,0,0
0.5,0,0.3176470588235294,1,1,0,1,0,1.0,0,0.4298507462686567,0.5,0,1,0,0,0,0,0,0,0,0,0
1.0,0,0.0588235294117647,1,1,0,1,1,0.5,1,0.8771144278606965,0.75,0,1,0,0,1,0,1,0,0,0,0
0.25,0,0.5647058823529412,0,1,1,1,1,0.0,0,0.6333333333333334,0.75,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0.3529411764705882,0,1,1,0,1,0.5,1,0.8651741293532339,0.75,0,1,0,0,1,0,0,0,0,0,0
0.25,1,1.0,0,0,0,1,1,0.5,0,0.3616915422885572,0.5,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.5,0,0.0228855721393034,0.5,0,0,0,0,0,1,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,1.0,0,0.0144278606965173,0.5,0,1,0,0,0,1,0,0,0,0,0
0.75,1,0.1529411764705882,1,1,0,1,0,0.5,1,0.4756218905472636,0.75,0,1,0,0,0,0,0,0,0,0,0
0.75,0,0.6941176470588235,1,1,1,1,1,1.0,1,0.3562189054726368,0.75,0,1,0,0,0,0,0,0,0,0,0
0.75,0,0.0588235294117647,1,1,0,1,1,0.5,1,0.4044776119402985,0.75,0,1,0,0,0,0,0,0,0,0,0
1.0,0,0.2470588235294117,1,0,0,1,1,0.5,1,0.782587064676617,0.5,0,1,0,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.008457711442786,0.75,0,1,0,0,0,1,0,0,0,0,0
0.25,0,0.0470588235294117,0,0,0,1,1,0.0,0,0.3159203980099502,0.5,0,1,0,1,0,0,0,0,0,1,0
0.5,0,0.3176470588235294,1,0,0,1,1,1.0,0,0.2701492537313432,0.75,0,0,0,1,0,0,0,0,0,0,0
0.5,1,0.2235294117647058,0,0,0,0,0,0.0,0,0.6686567164179105,0.5,0,0,0,0,1,0,0,0,0,0,0
0.5,1,0.1529411764705882,1,1,1,0,1,0.5,0,0.6552238805970149,0.5,0,0,0,1,0,0,0,0,0,0,0
0.75,0,0.611764705882353,1,1,1,1,1,1.0,0,0.4776119402985074,0.75,0,1,0,1,0,0,0,0,0,0,0
1.0,0,0.611764705882353,1,1,1,1,1,1.0,1,0.5835820895522389,0.5,0,1,0,1,0,0,1,0,0,0,0
1.0,1,0.1294117647058823,1,1,1,0,1,1.0,1,0.5606965174129352,0.5,0,1,0,1,0,0,1,0,0,0,0
1.0,1,0.0352941176470588,1,1,1,1,1,1.0,1,0.982089552238806,0.5,0,1,0,0,1,0,1,0,0,0,0
0.25,0,0.2117647058823529,1,0,0,0,1,0.5,1,0.2228855721393034,0.5,0,1,0,1,0,0,0,0,0,0,0
1.0,1,0.3176470588235294,1,1,1,1,0,1.0,1,0.9562189054726368,0.75,0,0,0,0,1,0,1,0,0,0,0
0.75,1,0.6705882352941176,1,1,0,0,1,1.0,0,0.5119402985074627,0.5,0,0,0,1,0,0,0,0,0,0,0
0.25,0,0.8941176470588235,0,0,1,1,1,0.0,1,0.8,0.5,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0.611764705882353,0,0,1,0,1,0.0,0,0.4318407960199004,0.75,0,1,0,1,0,0,0,0,0,1,0
0.0,0,0.2235294117647058,0,0,0,0,1,0.0,1,0.707462686567164,0.5,0,0,0,0,1,0,0,0,0,0,0
0.75,1,0.5411764705882353,1,0,0,1,1,0.0,1,0.7676616915422886,0.5,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0.6,1,0,1,0,1,0.5,0,0.1706467661691542,0.5,0,1,0,1,0,0,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.0169154228855721,0.75,0,1,0,0,0,1,0,0,0,0,0
0.25,0,0.0,0,0,0,0,0,0.0,0,0.0099502487562188,1.0,0,1,0,0,0,1,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.5,1,0.0213930348258706,0.5,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.0646766169154228,1.0,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.0706467661691542,0.5,0,1,0,0,0,1,1,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.017412935323383,0.5,0,0,0,0,0,1,0,0,0,0,0
1.0,0,0.188235294117647,1,0,0,0,1,1.0,1,0.4129353233830846,0.5,0,0,0,1,0,0,1,0,0,0,0
1.0,1,0.8117647058823529,1,1,0,1,0,1.0,1,0.6393034825870647,0.5,0,0,0,1,0,0,0,1,0,0,0
0.5,0,0.0,0,0,0,0,0,0.0,0,0.0208955223880596,1.0,0,1,0,0,0,1,0,0,0,0,0
0.25,1,0.1411764705882353,0,0,1,0,1,0.0,1,0.7218905472636815,0.5,0,0,0,0,1,0,0,0,0,1,0
1.0,0,0.0941176470588235,0,1,1,1,1,1.0,1,0.8656716417910447,1.0,0,0,0,0,1,0,1,0,0,0,0
0.25,1,0.0,0,0,0,0,0,0.5,0,0.0547263681592039,0.75,0,1,0,0,0,1,0,0,0,1,0
0.0,0,0.0235294117647058,0,0,0,1,0,0.0,1,0.4283582089552238,0.5,0,0,0,1,0,0,0,0,0,0,0
1.0,1,0.8117647058823529,1,0,1,1,1,1.0,0,0.572636815920398,0.5,0,1,0,1,0,0,0,1,0,0,0
0.75,1,0.1294117647058823,1,0,0,0,1,0.5,1,0.7935323383084577,0.5,0,0,0,0,1,0,0,1,0,0,0
0.75,0,0.4823529411764706,1,1,0,1,1,0.5,1,0.335820895522388,0.5,0,1,0,0,0,0,0,1,0,0,0
0.0,1,0.2235294117647058,0,0,0,1,1,0.0,1,0.4592039800995025,0.75,0,1,0,0,0,0,0,0,0,0,0
0.0,0,0.2588235294117647,0,0,0,0,1,0.0,1,0.2741293532338308,0.5,0,1,0,0,0,0,0,0,0,0,0
0.0,0,0.2588235294117647,0,0,0,1,1,0.0,0,0.1218905472636815,0.75,0,0,0,0,0,0,0,0,0,0,0
0.75,0,0.1529411764705882,0,0,0,0,0,0.0,0,0.5064676616915423,0.75,0,1,0,0,1,0,0,1,0,0,0
0.0,0,0.5647058823529412,0,0,0,1,1,0.5,1,0.308457711442786,0.5,0,1,0,0,0,0,0,0,0,0,0
1.0,0,0.188235294117647,0,1,1,1,1,1.0,0,0.2099502487562189,1.0,0,0,0,1,0,0,0,1,0,0,0
0.75,1,0.6,0,1,0,1,1,0.0,1,0.8641791044776118,0.5,0,1,0,0,1,0,0,1,0,0,0
0.5,0,0.0,0,0,0,0,0,0.5,1,0.0184079601990049,0.75,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0149253731343283,0.75,0,1,0,0,0,1,0,0,0,0,0
0.75,0,0.0,0,0,0,0,0,0.5,0,0.0149253731343283,0.75,0,0,0,0,0,1,0,1,0,0,0
0.5,0,0.2235294117647058,0,0,0,0,0,0.0,1,0.518905472636816,0.75,0,0,0,0,1,0,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,1.0,0,0.0218905472636815,0.5,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,1.0,0,0.0208955223880596,0.5,0,1,0,0,0,1,0,0,0,0,0
0.75,1,0.1411764705882353,0,1,1,1,1,0.0,1,0.6761194029850747,0.5,0,0,0,1,0,0,0,1,0,0,0
0.75,0,0.6941176470588235,1,1,1,0,1,0.5,1,0.7701492537313434,0.5,0,1,0,0,1,0,0,1,0,0,0
0.5,1,0.188235294117647,1,1,0,0,1,0.5,1,0.8512437810945274,0.75,0,0,0,0,1,0,0,0,1,0,0
1.0,1,0.8117647058823529,1,0,0,0,1,1.0,1,0.7855721393034826,0.5,0,0,0,0,1,0,1,0,0,0,0
1.0,0,0.3176470588235294,1,1,1,1,0,1.0,0,0.4507462686567164,0.5,0,1,0,1,0,0,0,1,0,0,0
0.75,1,0.0,0,0,0,0,0,1.0,0,0.0666666666666666,1.0,0,0,0,0,0,1,0,1,0,0,0
1.0,0,0.1294117647058823,1,0,1,0,1,1.0,1,0.8034825870646766,0.75,0,0,0,0,1,0,0,1,0,0,0
0.0,0,0.188235294117647,0,0,1,0,1,0.0,1,0.753731343283582,0.5,0,1,0,0,1,0,0,0,0,0,0
0.25,1,0.2352941176470588,0,0,0,0,1,0.0,1,0.3189054726368159,0.5,0,0,0,1,0,0,0,0,0,0,0
0.75,0,0.2588235294117647,0,1,0,0,1,0.5,1,0.763681592039801,1.0,0,0,0,0,1,0,0,1,0,0,0
0.0,0,0.6941176470588235,1,1,0,0,0,1.0,1,0.4293532338308458,0.75,0,0,0,1,0,0,0,0,0,0,0
1.0,1,0.3529411764705882,1,1,1,1,1,1.0,0,0.9557213930348256,0.75,0,1,0,0,1,0,1,0,0,0,0
0.5,0,0.0,0,0,0,0,0,1.0,0,0.017910447761194,1.0,0,1,0,0,0,1,0,0,1,0,0
1.0,0,0.2823529411764706,1,1,1,1,1,1.0,0,0.4417910447761194,0.5,0,1,0,1,0,0,1,0,0,0,0
0.5,1,0.6941176470588235,0,0,1,0,0,0.0,0,0.817910447761194,1.0,0,0,0,0,1,0,0,0,1,0,0
0.75,1,0.0588235294117647,0,0,0,1,1,1.0,1,0.5666666666666667,0.5,0,0,0,1,0,0,0,1,0,0,0
0.5,1,0.5647058823529412,1,0,1,0,1,0.0,1,0.6616915422885572,0.5,0,1,0,0,1,0,0,0,1,0,0
1.0,1,0.1647058823529411,1,1,1,1,1,1.0,1,0.6094527363184079,0.5,0,0,0,1,0,0,1,0,0,0,0
0.5,0,0.0,0,0,0,0,0,0.5,1,0.0154228855721393,1.0,0,0,0,0,0,1,0,0,1,0,0
0.75,0,0.6,1,1,0,0,1,0.5,1,0.8223880597014926,0.75,0,1,0,0,1,0,0,1,0,0,0
0.5,1,0.6235294117647059,1,0,1,0,1,0.0,1,0.7666666666666666,0.75,0,0,0,0,1,0,0,0,1,0,0
0.75,0,0.5647058823529412,0,0,1,1,0,0.5,0,0.7233830845771144,1.0,0,0,0,0,1,0,0,1,0,0,0
0.0,0,0.8823529411764706,1,0,0,1,1,0.0,0,0.3606965174129353,0.5,0,0,0,1,0,0,0,0,0,0,0
0.25,0,0.2,0,0,1,0,1,0.0,1,0.3119402985074627,0.5,0,0,0,1,0,0,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,1,0.0671641791044776,0.75,0,1,0,0,0,1,0,1,0,0,0
0.25,0,0.4941176470588235,0,0,0,0,1,0.0,0,0.2706467661691542,0.5,0,0,0,0,0,0,0,0,1,0,0
0.75,1,0.3176470588235294,0,1,1,0,1,0.0,1,0.890547263681592,1.0,0,0,0,0,1,0,0,1,0,0,0
1.0,1,0.8588235294117647,0,0,1,0,1,1.0,1,0.7049751243781094,0.75,0,1,0,0,1,0,0,1,0,0,0
0.0,0,0.1529411764705882,0,0,0,0,0,0.0,0,0.2636815920398009,1.0,0,1,0,0,0,0,0,0,0,0,0
0.5,1,0.9647058823529412,1,1,1,0,1,0.5,1,0.8293532338308457,0.5,0,0,0,0,1,0,0,1,0,0,0
1.0,0,0.8941176470588235,0,1,1,1,1,1.0,0,0.8447761194029851,0.5,0,0,0,0,1,0,1,0,0,0,0
1.0,1,0.1176470588235294,1,1,0,0,1,0.5,0,0.7701492537313434,0.5,0,1,0,0,1,0,1,0,0,0,0
0.5,0,0.2705882352941176,1,1,0,0,1,0.5,0,0.5656716417910447,0.5,0,0,0,0,0,0,0,0,1,0,0
1.0,0,0.188235294117647,1,1,0,1,1,1.0,1,0.4288557213930348,0.5,0,1,0,1,0,0,0,0,0,0,0
